job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
52111730,[기어세컨드]데이터 분석가채용,(주)기어세컨드,경력 2~10년,학력무관,서울마포구 경력 2~10년 학력무관 정규직,서울마포구 | 경력 2~10년 | 학력무관 | 정규직,"데이터엔지니어, 데이터분석가, 데이터시각화, 데이터 사이언티스트, 빅데이터","데이터엔지니어, 데이터분석가, 데이터시각화, 데이터 사이언티스트, 빅데이터",채용시,홈페이지 지원,"(주)기어세컨드, [기어세컨드] 데이터 분석가 채용, 경력:경력 2~10년, 학력:학력무관, 면접 후 결정, 마감일:채용시, 홈페이지:http://gear2.net/",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52111730&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.690818
52242513,데이터/신호 분석가 채용,(주)코아칩스,신입·경력,석사↑,경기수원시 신입·경력 석사↑ 정규직,경기수원시 | 신입·경력 | 석사↑ | 정규직,"연구원, R&D, 기술연구, 전자파, 전기설계","연구원, R&D, 기술연구, 전자파, 전기설계",~ 12/06(토),입사지원,"(주)코아칩스, 데이터/신호 분석가 채용, 경력:신입/경력, 학력:석사졸업이상, 회사내규에 따름, 마감일:2025-12-06, 홈페이지:http://www.corechips.co.kr",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52242513&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.693315
52264526,"(철도/교통/인공지능분야) 비전, 정형 데이터분석,개발 AI연구원",(주)블루시그널,경력 2~5년,대졸↑,대전유성구 경력 2~5년 대졸↑ 정규직,대전유성구 | 경력 2~5년 | 대졸↑ | 정규직,"AI(인공지능), AI(인공지능), 소프트웨어개발","AI(인공지능), AI(인공지능), 소프트웨어개발",~ 12/10(수),입사지원,"(주)블루시그널, (철도/교통/인공지능분야) 비전, 정형 데이터분석,개발 AI연구원, 경력:경력 2~5년, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-12-10, 홈페이지:www.bluesignal.ai",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52264526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.695858
52267526,AI 기반 DATA-DRIVEN 분석가 실무과정 모집,(주)핀인사이트,경력무관,학력무관,서울은평구 경력무관 학력무관 교육생,서울은평구 | 경력무관 | 학력무관 | 교육생,"데이터엔지니어, 데이터분석가, 데이터시각화, 데이터마이닝, 데이터라벨링","데이터엔지니어, 데이터분석가, 데이터시각화, 데이터마이닝, 데이터라벨링",~ 12/07(일),홈페이지 지원,"(주)핀인사이트, AI 기반 DATA-DRIVEN 분석가 실무과정 모집, 경력:경력무관, 학력:학력무관, 면접 후 결정, 마감일:2025-12-07, 홈페이지:",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52267526&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.698502
52276173,[정규직] 데이터분석 및 사업관리 연구원(신입~팀장) 모집,(주)유니드,경력무관,대졸↑,경남진주시 경력무관 대졸↑ 정규직,경남진주시 | 경력무관 | 대졸↑ | 정규직,"기획, 웹에이전시, 웹프로덕션","기획, 웹에이전시, 웹프로덕션",~ 12/11(목),입사지원,"(주)유니드, [정규직] 데이터분석 및 사업관리 연구원(신입~팀장) 모집, 경력:경력무관, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-12-11, 홈페이지:www.unids.kr",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52276173&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.701049
52239525,HR 데이터분석 보조연구원 (계약직),(주)무하유,경력무관,석사↑,서울성동구 경력무관 석사↑ 계약직,서울성동구 | 경력무관 | 석사↑ | 계약직,"마케팅, 솔루션업체","마케팅, 솔루션업체",~ 12/06(토),입사지원,"(주)무하유, HR 데이터분석 보조연구원 (계약직), 경력:경력무관, 학력:석사졸업이상, 면접 후 결정, 마감일:2025-12-06, 홈페이지:www.muhayu.com",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52239525&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.703407
52206627,associate data분석가[계약직],프로페셔날핸즈인핸즈코리아(주),경력 2~5년,대졸↑,서울강남구 경력 2~5년 대졸↑ 정규직,서울강남구 | 경력 2~5년 | 대졸↑ | 정규직,"구매대행/소싱, 외자구매, 조달구매, 구매, 헤드헌팅","구매대행/소싱, 외자구매, 조달구매, 구매, 헤드헌팅",~ 11/18(화),입사지원,"프로페셔날핸즈인핸즈코리아(주), associate data분석가[계약직], 경력:경력 2~5년, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-11-18, 홈페이지:http://www.prohanzkorea.com",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206627&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.705993
52145994,[3M] 한국쓰리엠 신입/경력사원 모집 안내,한국쓰리엠(주),신입·경력,대졸↑,서울영등포구 신입·경력 대졸↑ 정규직·계약직,서울영등포구 | 신입·경력 | 대졸↑ | 정규직·계약직,"데이터엔지니어, DBA, 데이터분석가, 데이터시각화, OracleDB","데이터엔지니어, DBA, 데이터분석가, 데이터시각화, OracleDB",~ 12/31(수),홈페이지 지원,"한국쓰리엠(주), [3M] 한국쓰리엠 신입/경력사원 모집 안내, 경력:신입/경력, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-12-31, 홈페이지:www.3m.co.kr",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52145994&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.708604
52229001,각 부문 신입/경력 채용,(주)위츠,신입·경력,대졸↑,경기수원시 영통구 신입·경력 대졸↑ 정규직·계약직,경기수원시 영통구 | 신입·경력 | 대졸↑ | 정규직·계약직,"데이터시각화, 자료입력, 데이터마이닝, 데이터라벨링, 빅데이터","데이터시각화, 자료입력, 데이터마이닝, 데이터라벨링, 빅데이터",~ 11/14(금),입사지원,"(주)위츠, 각 부문 신입/경력 채용, 경력:신입/경력, 학력:대학교졸업(4년)이상, 면접 후 결정, 마감일:2025-11-14, 홈페이지:www.ewits.co.kr/kr/",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52229001&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.711334
52214301,㈜우진플라임 부문별 인재채용,(주)우진플라임,신입·경력,학력무관,충북보은군 신입·경력 학력무관 정규직,충북보은군 | 신입·경력 | 학력무관 | 정규직,"데이터분석가, OracleDB, 데이터분석, 백엔드/서버개발, 유지보수","데이터분석가, OracleDB, 데이터분석, 백엔드/서버개발, 유지보수",~ 11/30(일),입사지원,"(주)우진플라임, ㈜우진플라임 부문별 인재채용, 경력:신입/경력, 학력:학력무관, 면접 후 결정, 마감일:2025-11-30, 홈페이지:https://woojinplaimm.com/",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52214301&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=0a9ce219-cc76-439b-addc-b76a99650aa5,2025-11-11T06:47:20.713949
