job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
49563552,"[서울/경기] 수강료 0원 무료 취업교육생 과정모집(인공지능AI,빅데이터,풀스택,웹디자인,게임,메타버스)",엠비씨(MBC)아카데미 컴퓨터교육센터,신입·경력,학력무관,서울종로구 신입·경력 학력무관 교육생,서울종로구 | 신입·경력 | 학력무관 | 교육생,"AI(인공지능), 웹개발, 백엔드/서버개발, 영상편집, 영상자막","AI(인공지능), 웹개발, 백엔드/서버개발, 영상편집, 영상자막",~ 11/20(목),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49563552&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.784032
52054765,건양대학교병원_바이오 메디컬AI(인공지능) 개발자 교육생 모집,미래융합교육원,경력무관,대졸↑,대전서구 경력무관 대졸↑ 교육생,대전서구 | 경력무관 | 대졸↑ | 교육생,"솔루션, S/W, 제약/바이오, AI(인공지능), Python","솔루션, S/W, 제약/바이오, AI(인공지능), Python",~ 12/22(월),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52054765&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.786758
52261211,[2차전지AI솔루션] X-ray 및 CT 시스템 연구개발 모집,(주)이노메트리,신입·경력,초대졸↑,경기화성시 신입·경력 초대졸↑ 정규직,경기화성시 | 신입·경력 | 초대졸↑ | 정규직,"Python, 머신러닝, R&D, 연구원, 기술연구","Python, 머신러닝, R&D, 연구원, 기술연구",~ 11/17(월),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52261211&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.789455
52208845,"직무별(HW,SW,AI,퍼블리싱/디자이너) 인력채용",(주)동연에스엔티,경력무관,학력무관,부산동래구 경력무관 학력무관 정규직,부산동래구 | 경력무관 | 학력무관 | 정규직,"웹개발, S/W, Python, 앱개발, 퍼블리셔","웹개발, S/W, Python, 앱개발, 퍼블리셔",~ 01/02(금),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52208845&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.792356
52202414,"개발자(백엔드,AINLP,AI데이터처리) 신입/경력 모집",(주)엔디소프트,경력무관,학력무관,부산해운대구 경력무관 학력무관 정규직,부산해운대구 | 경력무관 | 학력무관 | 정규직,"웹개발, 백엔드/서버개발, Python, 딥러닝, Linux","웹개발, 백엔드/서버개발, Python, 딥러닝, Linux",~ 12/03(수),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52202414&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.794900
52232635,[BAROAI] 구매/SCM 정규직 채용(신입/경력),(주)바로에이아이,신입·경력,대졸↑,경기하남시 신입·경력 대졸↑ 정규직,경기하남시 | 신입·경력 | 대졸↑ | 정규직,"SCM, 구매, 구매관리, 수/발주, 물류관리","SCM, 구매, 구매관리, 수/발주, 물류관리",~ 01/03(토),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52232635&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.797420
52253981,[방산AI분야] 경영지원팀 인사총무 담당자  채용,퀀텀에어로,경력무관,대졸↑,서울강남구 경력무관 대졸↑ 정규직,서울강남구 | 경력무관 | 대졸↑ | 정규직,"인사, 소프트웨어개발","인사, 소프트웨어개발",~ 12/07(일),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52253981&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.799943
52241970,건기식 마케팅/영상/AI/BM/영업/MD 등 (국내/해외),(주)뉴칸,신입·경력,학력무관,서울영등포구 신입·경력 학력무관 정규직,서울영등포구 | 신입·경력 | 학력무관 | 정규직,"회계, 재무, 재무회계, 법인결산, 회계결산","회계, 재무, 재무회계, 법인결산, 회계결산",~ 11/28(금),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52241970&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.802525
51960906,"[쿠팡] 가격정책 운영개발 PM 매니저 (팀장, PM,AI, 머신러닝)",쿠팡(주),경력 12~20년,초대졸↑,서울송파구 경력 12~20년 초대졸↑ 정규직,서울송파구 | 경력 12~20년 | 초대졸↑ | 정규직,"AI(인공지능), 머신러닝, 데이터분석가, 데이터엔지니어, 빅데이터","AI(인공지능), 머신러닝, 데이터분석가, 데이터엔지니어, 빅데이터",~ 11/30(일),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51960906&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.805054
52187554,HANA Cloud Development Process Improvement byAI,에스에이피코리아(주),경력무관,대졸↑,서울전체 경력무관 대졸↑ 인턴직,서울전체 | 경력무관 | 대졸↑ | 인턴직,"AIX, AI(인공지능), AI(인공지능), Python, 클라우드","AIX, AI(인공지능), AI(인공지능), Python, 클라우드",~ 11/15(토),홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52187554&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.807806
52259147,"연구과제참여 -AI기반 의료 데이터(Image, EMR) 분석 채용 공고",서울대학교병원,신입·경력,대졸↑,서울종로구 신입·경력 대졸↑ 계약직,서울종로구 | 신입·경력 | 대졸↑ | 계약직,"AI(인공지능), Python, 머신러닝, 종합병원","AI(인공지능), Python, 머신러닝, 종합병원",~ 12/08(월),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52259147&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.810546
52259149,"ㅡ연구과제참여 -AI기반 의료 데이터(Image, EMR) 분석 채용",서울대학교병원,신입·경력,대졸↑,서울종로구 신입·경력 대졸↑ 계약직,서울종로구 | 신입·경력 | 대졸↑ | 계약직,"AI(인공지능), Python, 머신러닝, 종합병원","AI(인공지능), Python, 머신러닝, 종합병원",~ 12/08(월),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52259149&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.813270
52218379,코리아크레딧뷰로(주)AI개발 및 운영업무 채용(계약직),코리아크레딧뷰로(주),경력무관,초대졸↑,서울영등포구 경력무관 초대졸↑ 기간제·계약직,서울영등포구 | 경력무관 | 초대졸↑ | 기간제·계약직,"기술지원, AI(인공지능), 클라우드, 데이터엔지니어, 보안컨설팅","기술지원, AI(인공지능), 클라우드, 데이터엔지니어, 보안컨설팅",~ 11/16(일),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52218379&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.815869
52215269,2025년 하반기 직원 채용 공고(AI),한국장애인고용공단,경력2년↑,석사↑,경기성남시 분당구 경력2년↑ 석사↑ 정규직·인턴직,경기성남시 분당구 | 경력2년↑ | 석사↑ | 정규직·인턴직,"AI(인공지능), Python, 데이터엔지니어, 데이터 사이언티스트, 공단","AI(인공지능), Python, 데이터엔지니어, 데이터 사이언티스트, 공단",~ 11/17(월),홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52215269&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.818495
52206019,[AI- 웹기획]더존비즈온AI웹서비스 기획자 채용,(주)더존비즈온,경력1년↑,학력무관,서울중구 경력1년↑ 학력무관 정규직,서울중구 | 경력1년↑ | 학력무관 | 정규직,"회계, 재무, 회계사, AI(인공지능), 경리","회계, 재무, 회계사, AI(인공지능), 경리",~ 11/18(화),홈페이지 지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52206019&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.821344
52153011,[아이티엠건축사사무소] 신규서비스 개발 (AI포털) 담당자 채용,(주)아이티엠건축사사무소,신입·경력,대졸↑,서울강남구 신입·경력 대졸↑ 계약직·프리랜서,서울강남구 | 신입·경력 | 대졸↑ | 계약직·프리랜서,"기술지원, 웹개발, 백엔드/서버개발, AI(인공지능), 크롤링","기술지원, 웹개발, 백엔드/서버개발, AI(인공지능), 크롤링",채용시,입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52153011&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.823984
52013030,[폴라리스AI]AI서비스 개발자 채용,(주)폴라리스에이아이,경력3년↑,초대졸↑,서울구로구 경력3년↑ 초대졸↑ 정규직,서울구로구 | 경력3년↑ | 초대졸↑ | 정규직,"유지보수, AI(인공지능), 웹개발, 백엔드/서버개발, S/W","유지보수, AI(인공지능), 웹개발, 백엔드/서버개발, S/W",~ 11/30(일),입사지원,,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52013030&location=ts&searchword=AI&searchType=search&paid_fl=n&search_uuid=ce476d3d-012e-4235-b579-5c9f4cbc0e95,2025-11-11T06:22:13.826933
