job_id,title,company,career,education,location,salary,job_category,skills,posted_at,due_date,summary,url,scraped_at
52242444,패널딥데이터센터 데이터사이언스팀데이터 분석가(신입/경력),(주)마크로밀엠브레인,신입·경력,대졸↑,서울서초구 신입·경력 대졸↑ 정규직,서울서초구 | 신입·경력 | 대졸↑ | 정규직,수정일 25/11/06,수정일 25/11/06,~ 12/06(토),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52242444&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.493605
52155472,데이터 분석가신입 채용,파워메카(주),신입,대졸↑,"서울금천구 신입 대졸↑ 정규직 3,200 만원","서울금천구 | 신입 | 대졸↑ | 정규직 | 3,200 만원",등록일 25/10/28,등록일 25/10/28,~ 11/27(목),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52155472&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.495777
52176392,[쿠팡] 카탈로그 운영데이터 분석가,쿠팡(주),경력3년↑,대졸↑,서울송파구 경력3년↑ 대졸↑ 정규직,서울송파구 | 경력3년↑ | 대졸↑ | 정규직,등록일 25/10/30,등록일 25/10/30,~ 11/29(토),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52176392&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.497968
52180180,자동차데이터 분석가모집,(주)나무플래닛,경력무관,학력무관,서울송파구 경력무관 학력무관 정규직·프리랜서,서울송파구 | 경력무관 | 학력무관 | 정규직·프리랜서,등록일 25/10/30,등록일 25/10/30,~ 11/29(토),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52180180&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.499910
52067450,[미리디] 재무/회계데이터 분석가(Financial/Accounting Data),(주)미리디,경력 1~5년,학력무관,서울구로구 경력 1~5년 학력무관 정규직,서울구로구 | 경력 1~5년 | 학력무관 | 정규직,수정일 25/10/17,수정일 25/10/17,~ 12/16(화),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52067450&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.501780
52128902,[미리디]데이터 분석가,(주)미리디,경력 3~7년,학력무관,서울구로구 경력 3~7년 학력무관 정규직,서울구로구 | 경력 3~7년 | 학력무관 | 정규직,수정일 25/10/28,수정일 25/10/28,~ 12/23(화),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52128902&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.503673
52269112,[PTKOREA]데이터 분석가,펑타이그레이터차이나(유),경력 3~7년,대졸↑,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,등록일 25/11/10,등록일 25/11/10,~ 11/30(일),홈페이지 지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52269112&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.505517
52100680,게임데이터 분석가,(주)게임듀오,경력 1~5년,학력무관,경기성남시 분당구 경력 1~5년 학력무관 정규직,경기성남시 분당구 | 경력 1~5년 | 학력무관 | 정규직,등록일 25/10/21,등록일 25/10/21,상시채용,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52100680&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.507416
51877845,데이터 분석가(경력),(주)더블다운인터액티브,경력3년↑,학력무관,서울강남구 경력3년↑ 학력무관 정규직,서울강남구 | 경력3년↑ | 학력무관 | 정규직,수정일 25/09/24,수정일 25/09/24,채용시,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=51877845&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.509490
52243047,맨데이터(주)데이터 분석가채용,맨데이터(주),경력3년↑,대졸↑,서울영등포구 경력3년↑ 대졸↑ 정규직,서울영등포구 | 경력3년↑ | 대졸↑ | 정규직,수정일 25/11/07,수정일 25/11/07,~ 12/06(토),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52243047&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.511468
52273085,데이터 분석가,(주)콜로세움코퍼레이션,경력 2~10년,고졸↑,서울강남구 경력 2~10년 고졸↑ 정규직,서울강남구 | 경력 2~10년 | 고졸↑ | 정규직,수정일 25/11/11,수정일 25/11/11,~ 12/10(수),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52273085&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.513433
52187965,데이터 분석가과정 퍼실리테이터 (프로젝트 가이드),(주)모두의연구소,경력3년↑,초대졸↑,서울강남구 경력3년↑ 초대졸↑ 정규직,서울강남구 | 경력3년↑ | 초대졸↑ | 정규직,등록일 25/10/31,등록일 25/10/31,채용시,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52187965&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.515328
52240444,데이터 분석가과정 퍼실리테이터 (계약직),(주)모두의연구소,경력1년↑,초대졸↑,서울강남구 경력1년↑ 초대졸↑ 계약직,서울강남구 | 경력1년↑ | 초대졸↑ | 계약직,등록일 25/11/06,등록일 25/11/06,채용시,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52240444&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.517217
52258123,[스타트업] Business Analyst :: 비즈니스데이터 분석가(경력),(주)노테린다스,경력2년↑,대졸↑,서울광진구 경력2년↑ 대졸↑ 정규직,서울광진구 | 경력2년↑ | 대졸↑ | 정규직,수정일 25/11/09,수정일 25/11/09,상시채용,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52258123&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.519093
52257201,[게임업계최상위] 게임데이터 분석가(경력),주식회사 지니어스,경력 7~12년,대졸↑,경기성남시 분당구 경력 7~12년 대졸↑ 정규직,경기성남시 분당구 | 경력 7~12년 | 대졸↑ | 정규직,수정일 25/11/10,수정일 25/11/10,채용시,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52257201&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.520892
52260161,[대기업계열사/마케팅에이전시] 디지털데이터 분석가,주식회사 지니어스,경력 3~7년,대졸↑,서울강남구 경력 3~7년 대졸↑ 정규직,서울강남구 | 경력 3~7년 | 대졸↑ | 정규직,등록일 25/11/09,등록일 25/11/09,채용시,입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52260161&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.522699
52205391,[그루비 SaaS 솔루션]데이터 분석가,(주)플래티어,경력 5~20년,대졸↑,서울송파구 경력 5~20년 대졸↑ 정규직,서울송파구 | 경력 5~20년 | 대졸↑ | 정규직,수정일 25/11/03,수정일 25/11/03,~ 12/02(화),입사지원,"로그인
회원가입
메뉴
홈
채용정보
포지션 제안
신입·인턴
기업·연봉
커리어성장
커뮤니티
닫기
이전공고
다음공고
이어보는
Ai매치 채용정보
도움말
사람인
인공지능 기술
기반으로 맞춤 공고를 추천해드리는 사람인의 채용정보제공 서비스입니다.
TOP",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52205391&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EA%B0%80&searchType=search&paid_fl=n&search_uuid=3ded06f9-c8f8-4e53-90d9-f037288b1b53,2025-11-11T06:07:43.524615
